image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_39_25.jpg,30,0.9931364059448242,1140,2143,1501,2482
VAIPE_P_39_26.jpg,91,0.9993621110916138,1023,2355,1726,2897
VAIPE_P_39_26.jpg,91,0.9991861581802368,565,1741,1303,2169
VAIPE_P_39_26.jpg,80,0.9972953200340271,1372,1896,1814,2338
VAIPE_P_39_26.jpg,30,0.9995708465576172,1743,1545,2071,1859
VAIPE_P_39_27.jpg,91,0.9948428869247437,1639,1225,2034,1666
VAIPE_P_39_27.jpg,80,0.9939125776290894,1813,1758,2215,2176
VAIPE_P_39_27.jpg,30,0.9046130180358887,1486,1267,1717,1458
VAIPE_P_39_28.jpg,80,0.9979485273361206,1441,1969,1847,2381
VAIPE_P_39_28.jpg,91,0.99871826171875,969,1920,1470,2545
VAIPE_P_39_28.jpg,30,0.9979370832443237,1163,2409,1449,2696
VAIPE_P_39_29.jpg,91,0.9993687868118286,1378,1888,1838,2603
VAIPE_P_39_29.jpg,80,0.9924091696739197,999,2297,1476,2769
VAIPE_P_39_29.jpg,30,0.9980395436286926,1768,2131,2077,2432
VAIPE_P_39_29.jpg,91,0.9991239309310913,736,1690,1459,2175
VAIPE_P_39_30.jpg,91,0.9987412691116333,481,1649,1457,2417
VAIPE_P_39_31.jpg,91,0.999131441116333,1104,1854,1878,2445
VAIPE_P_39_32.jpg,30,0.9944065809249878,973,736,1325,1113
VAIPE_P_39_32.jpg,80,0.9748200178146362,473,2368,978,2871
VAIPE_P_39_33.jpg,80,0.9819015264511108,846,2698,1373,3218
VAIPE_P_39_33.jpg,30,0.9976373314857483,1019,2037,1366,2370
VAIPE_P_39_34.jpg,80,0.9943943023681641,789,1653,1335,2193
VAIPE_P_39_34.jpg,30,0.993506669998169,1357,1930,1684,2297
VAIPE_P_39_35.jpg,91,0.9975509643554688,978,2380,1763,2777
VAIPE_P_39_36.jpg,91,0.9985740184783936,831,2048,1497,2444
VAIPE_P_39_37.jpg,91,0.9989075660705566,2521,1541,3039,2311
VAIPE_P_39_37.jpg,80,0.9541624784469604,1560,1639,2027,2116
VAIPE_P_39_37.jpg,30,0.9946829080581665,1198,1964,1481,2269
VAIPE_P_39_38.jpg,91,0.9993088245391846,1530,2494,2232,3014
VAIPE_P_39_39.jpg,107,0.8,1403,2463,2273,3036
VAIPE_P_39_39.jpg,107,0.8,1412,2082,1839,2505
VAIPE_P_39_39.jpg,107,0.8,653,1775,1108,2201
VAIPE_P_39_39.jpg,107,0.8,1156,1573,2074,2107
VAIPE_P_39_39.jpg,107,0.8,1838,1348,2527,2342
VAIPE_P_39_39.jpg,107,0.8,1136,2377,1561,2816
VAIPE_P_39_40.jpg,107,0.8,959,1292,1468,1788
VAIPE_P_39_40.jpg,107,0.8,989,2300,1394,2701
VAIPE_P_39_40.jpg,107,0.8,604,1406,1003,2267
VAIPE_P_39_40.jpg,88,0.6596949100494385,1738,1708,2132,2186
VAIPE_P_40_0.jpg,33,0.998466968536377,1442,1633,1926,2455
VAIPE_P_41_0.jpg,43,0.9996502995491028,862,2113,1666,2633
VAIPE_P_41_0.jpg,43,0.9994085431098938,1163,1948,1940,2467
VAIPE_P_41_0.jpg,91,0.9981842041015625,1825,1795,2303,2411
VAIPE_P_41_0.jpg,5,0.9535367488861084,953,2530,1263,2832
VAIPE_P_41_1.jpg,43,0.9992564916610718,1401,1006,2281,1479
VAIPE_P_41_1.jpg,91,0.9991218447685242,1190,788,1911,1187
VAIPE_P_41_1.jpg,43,0.9995287656784058,1177,1404,2057,1816
VAIPE_P_41_1.jpg,5,0.9924009442329407,2438,1281,2746,1579
VAIPE_P_41_2.jpg,43,0.999424934387207,796,2173,1485,3119
VAIPE_P_41_2.jpg,43,0.999332845211029,1061,1346,2007,2025
VAIPE_P_41_2.jpg,91,0.9991921186447144,1337,1926,2029,2621
VAIPE_P_41_3.jpg,89,0.9520435333251953,947,2072,1597,2825
VAIPE_P_41_3.jpg,107,0.8,1357,1734,1694,2418
VAIPE_P_41_3.jpg,107,0.8,1648,2276,2080,2951
VAIPE_P_41_3.jpg,70,0.655575156211853,1607,2081,1919,2406
VAIPE_P_41_3.jpg,70,0.996860146522522,765,2348,1108,2695
VAIPE_P_41_3.jpg,5,0.6561489701271057,2042,2244,2348,2547
VAIPE_P_42_0.jpg,31,0.9885780215263367,1131,2174,1458,2519
VAIPE_P_42_0.jpg,46,0.9990676641464233,1264,1954,1551,2230
VAIPE_P_42_1.jpg,14,0.9975124597549438,1416,3098,1861,3369
VAIPE_P_42_2.jpg,46,0.9991222620010376,1369,2512,1652,2796
VAIPE_P_42_3.jpg,14,0.9964783191680908,969,2902,1485,3208
VAIPE_P_42_4.jpg,31,0.996440589427948,1098,2230,1425,2533
VAIPE_P_42_4.jpg,46,0.9994382262229919,1364,2111,1625,2375
VAIPE_P_42_5.jpg,46,0.9939086437225342,1584,1733,1885,2039
VAIPE_P_42_5.jpg,31,0.9959543347358704,1234,1792,1579,2163
VAIPE_P_42_6.jpg,46,0.9993891716003418,1344,1988,1618,2254
VAIPE_P_42_7.jpg,14,0.9769189357757568,1560,1256,1953,1478
VAIPE_P_42_8.jpg,14,0.9958341717720032,1240,1938,1617,2356
VAIPE_P_42_9.jpg,46,0.9997109174728394,1143,2526,1447,2830
VAIPE_P_42_10.jpg,14,0.9946520328521729,1345,2206,1756,2610
VAIPE_P_42_11.jpg,31,0.9971127510070801,968,2440,1319,2802
VAIPE_P_42_11.jpg,46,0.9963667392730713,1193,2224,1495,2528
VAIPE_P_42_12.jpg,14,0.9946515560150146,1152,2330,1466,2803
VAIPE_P_42_13.jpg,46,0.9920063614845276,1410,2143,1786,2499
VAIPE_P_42_14.jpg,46,0.9984790086746216,771,2509,1176,2894
VAIPE_P_42_15.jpg,31,0.9974526166915894,1394,2113,1657,2390
VAIPE_P_42_15.jpg,46,0.9989666938781738,1622,1839,1856,2068
VAIPE_P_42_16.jpg,14,0.9961508512496948,1313,2071,1678,2458
VAIPE_P_42_17.jpg,46,0.999517560005188,1183,2257,1477,2540
VAIPE_P_42_18.jpg,31,0.9968787431716919,971,1921,1344,2303
VAIPE_P_42_18.jpg,46,0.9946687817573547,1361,1994,1683,2304
VAIPE_P_43_0.jpg,100,0.9979190826416016,1253,2085,1686,2518
VAIPE_P_43_0.jpg,40,0.9979537129402161,813,2188,1142,2512
VAIPE_P_43_0.jpg,40,0.9984012842178345,1857,2224,2186,2545
VAIPE_P_43_1.jpg,100,0.9979702234268188,656,1905,1126,2363
VAIPE_P_43_1.jpg,40,0.9997671842575073,1815,1994,2156,2331
VAIPE_P_43_1.jpg,40,0.9991927146911621,1349,1986,1685,2321
VAIPE_P_43_2.jpg,40,0.9982162714004517,778,1719,1219,2149
VAIPE_P_43_2.jpg,100,0.9966078996658325,1023,2792,1661,3438
VAIPE_P_43_3.jpg,100,0.9978992342948914,371,1929,1029,2549
VAIPE_P_43_3.jpg,40,0.9983739852905273,1901,2222,2335,2655
VAIPE_P_43_4.jpg,107,0.8,305,468,507,565
VAIPE_P_43_4.jpg,104,0.9150878190994263,518,273,635,546
VAIPE_P_43_4.jpg,78,0.8102127313613892,316,394,410,481
VAIPE_P_43_4.jpg,107,0.8,440,337,527,425
VAIPE_P_43_5.jpg,78,0.9853183627128601,1823,243,2484,951
VAIPE_P_43_5.jpg,78,0.5550785064697266,679,626,1463,1387
VAIPE_P_43_5.jpg,107,0.8,1762,2009,2724,2890
VAIPE_P_43_5.jpg,104,0.8882578611373901,2497,1172,3877,1752
VAIPE_P_44_0.jpg,64,0.9990106821060181,327,736,475,882
VAIPE_P_44_0.jpg,8,0.9870469570159912,567,547,704,691
VAIPE_P_44_0.jpg,46,0.9973369836807251,350,977,454,1080
VAIPE_P_44_0.jpg,64,0.9986660480499268,233,356,368,495
VAIPE_P_44_1.jpg,64,0.9992496967315674,573,548,680,656
VAIPE_P_44_1.jpg,64,0.9992625713348389,472,660,581,769
VAIPE_P_44_1.jpg,8,0.9864237308502197,788,780,893,915
VAIPE_P_44_1.jpg,46,0.9891204237937927,670,656,739,725
VAIPE_P_44_2.jpg,8,0.9946355819702148,426,887,601,1072
VAIPE_P_44_2.jpg,64,0.9997280836105347,119,887,279,1053
VAIPE_P_44_2.jpg,64,0.9998377561569214,373,729,521,882
VAIPE_P_44_2.jpg,46,0.9975199699401855,314,852,419,956
VAIPE_P_44_3.jpg,64,0.9998010396957397,389,557,508,679
VAIPE_P_44_3.jpg,8,0.9971741437911987,303,513,453,621
VAIPE_P_44_3.jpg,46,0.9991027116775513,258,692,338,773
VAIPE_P_44_3.jpg,64,0.9998030662536621,297,909,434,1049
VAIPE_P_45_0.jpg,89,0.9993135929107666,1550,2418,2203,2767
VAIPE_P_45_0.jpg,51,0.9996906518936157,992,1979,1386,2362
VAIPE_P_45_0.jpg,51,0.999420166015625,1536,2118,1915,2486
VAIPE_P_45_0.jpg,10,0.9986252784729004,1418,1309,1747,2071
VAIPE_P_45_0.jpg,64,0.9994130730628967,735,1575,1142,1962
VAIPE_P_45_0.jpg,64,0.9985254406929016,1726,1736,2124,2129
VAIPE_P_45_0.jpg,89,0.998296856880188,820,1279,1415,1773
VAIPE_P_45_0.jpg,10,0.9991567134857178,654,1960,1168,2700
VAIPE_P_45_1.jpg,10,0.8364843726158142,2150,1198,3011,2111
VAIPE_P_45_1.jpg,89,0.985772967338562,1146,1932,1802,2836
VAIPE_P_45_1.jpg,107,0.8,2063,445,2693,1096
VAIPE_P_45_1.jpg,64,0.9301647543907166,1218,1083,1900,1695
VAIPE_P_45_2.jpg,107,0.8,526,1709,1030,2783
VAIPE_P_45_2.jpg,107,0.8,1492,1175,2716,1987
VAIPE_P_45_2.jpg,89,0.8007900714874268,1049,951,2024,1680
VAIPE_P_45_2.jpg,107,0.8,1233,1970,2310,2461
VAIPE_P_46_0.jpg,10,0.9993190765380859,828,1667,1325,2530
VAIPE_P_46_0.jpg,89,0.9988531470298767,1177,1781,1602,2515
VAIPE_P_46_0.jpg,10,0.9994016289710999,1466,1792,1893,2661
VAIPE_P_46_0.jpg,64,0.9991350173950195,1332,1368,1778,1814
VAIPE_P_46_0.jpg,51,0.9997751712799072,974,1157,1415,1598
VAIPE_P_46_0.jpg,64,0.998546838760376,407,1909,870,2365
VAIPE_P_46_0.jpg,51,0.9995726943016052,598,1527,1053,1963
VAIPE_P_47_0.jpg,64,0.9994349479675293,495,529,617,661
VAIPE_P_47_0.jpg,64,0.9993636608123779,500,244,615,369
VAIPE_P_47_1.jpg,64,0.9853595495223999,664,1709,1022,2074
VAIPE_P_47_1.jpg,107,0.8,352,1662,666,2078
VAIPE_P_47_1.jpg,46,0.6613823771476746,1009,1513,1260,1762
VAIPE_P_47_1.jpg,107,0.8,1140,885,1593,1315
VAIPE_P_47_1.jpg,107,0.8,996,618,1383,918
VAIPE_P_47_2.jpg,46,0.653366208076477,2858,1854,3647,2627
VAIPE_P_47_2.jpg,107,0.8,2894,478,3833,1519
VAIPE_P_47_2.jpg,107,0.8,1499,1973,2472,2564
VAIPE_P_47_2.jpg,107,0.8,1107,309,2323,1169
VAIPE_P_47_3.jpg,107,0.8,393,346,594,646
VAIPE_P_47_3.jpg,107,0.8,348,649,582,878
VAIPE_P_48_0.jpg,61,0.9993066787719727,792,1764,1369,2546
VAIPE_P_48_0.jpg,61,0.9994884133338928,2038,1493,2616,2236
VAIPE_P_48_0.jpg,64,0.9989053606987,2224,2152,2649,2574
VAIPE_P_48_0.jpg,89,0.9858943223953247,1854,2849,2541,3348
VAIPE_P_48_0.jpg,64,0.9992817640304565,776,2467,1217,2914
VAIPE_P_48_1.jpg,61,0.9995625615119934,1048,2248,1480,3307
VAIPE_P_48_1.jpg,64,0.9998429417610168,2170,1863,2664,2350
VAIPE_P_48_1.jpg,89,0.9980099201202393,1405,2126,2225,2557
VAIPE_P_48_1.jpg,64,0.9997637271881104,651,2145,1137,2647
VAIPE_P_48_1.jpg,61,0.9993927478790283,1483,2503,2492,2945
VAIPE_P_48_2.jpg,61,0.9996206760406494,1456,2505,1951,3516
VAIPE_P_48_2.jpg,61,0.9995003342628479,1060,2693,1515,3759
VAIPE_P_48_2.jpg,89,0.9988934993743896,1685,2029,2448,2638
VAIPE_P_48_2.jpg,64,0.9943191409111023,2286,1589,2730,2001
VAIPE_P_48_2.jpg,64,0.9996467232704163,1818,1418,2258,1839
VAIPE_P_48_3.jpg,26,0.5214548707008362,357,369,730,732
VAIPE_P_48_3.jpg,89,0.6815848350524902,781,1001,1111,1513
VAIPE_P_48_3.jpg,107,0.8,333,926,678,1197
VAIPE_P_48_3.jpg,107,0.8,1108,734,1278,1124
VAIPE_P_48_3.jpg,107,0.8,744,710,909,902
VAIPE_P_48_3.jpg,26,0.9874582290649414,875,352,1161,670
VAIPE_P_48_4.jpg,64,0.9762827157974243,1631,2591,2317,3266
VAIPE_P_48_4.jpg,107,0.8,1034,2282,1741,2962
VAIPE_P_48_4.jpg,64,0.9380938410758972,1182,1779,1663,2301
VAIPE_P_48_4.jpg,107,0.8,742,1902,1163,2301
VAIPE_P_48_4.jpg,107,0.8,789,1526,1207,1937
VAIPE_P_48_4.jpg,64,0.9636620283126831,1642,1978,2140,2491
VAIPE_P_48_4.jpg,64,0.9114099740982056,893,2781,1534,3289
VAIPE_P_48_5.jpg,89,0.6128970980644226,1104,248,1596,958
VAIPE_P_48_5.jpg,99,0.8864827752113342,1970,694,2413,1091
VAIPE_P_48_5.jpg,89,0.8107602596282959,2586,1348,3105,1658
VAIPE_P_48_5.jpg,107,0.8,1327,1652,1863,2178
VAIPE_P_48_5.jpg,107,0.8,629,1045,1184,1561
VAIPE_P_48_5.jpg,90,0.5021487474441528,1998,2174,2818,2661
VAIPE_P_49_0.jpg,26,0.9983277320861816,1279,2255,1809,2967
VAIPE_P_49_0.jpg,91,0.9996119737625122,420,1911,858,2537
VAIPE_P_49_0.jpg,91,0.9987584352493286,1575,2094,1967,2708
VAIPE_P_49_0.jpg,26,0.999122142791748,832,1952,1603,2306
VAIPE_P_49_1.jpg,26,0.9989175796508789,881,2165,1575,3042
VAIPE_P_49_1.jpg,26,0.9983510971069336,1331,1351,2043,2125
VAIPE_P_49_1.jpg,91,0.9990566968917847,1354,1927,1790,2682
VAIPE_P_49_2.jpg,26,0.9973549842834473,923,2194,1745,2525
VAIPE_P_49_2.jpg,26,0.9986480474472046,707,1929,1525,2291
VAIPE_P_49_3.jpg,107,0.8,404,1832,1359,2883
VAIPE_P_49_3.jpg,107,0.8,1964,1498,2958,2616
VAIPE_P_49_3.jpg,107,0.8,1257,2088,1980,2810
VAIPE_P_49_3.jpg,89,0.7962799072265625,1267,2765,2213,3284
VAIPE_P_49_3.jpg,107,0.8,1216,1759,2013,2120
VAIPE_P_49_3.jpg,61,0.5025633573532104,50,2438,923,2863
VAIPE_P_49_4.jpg,91,0.5303349494934082,1016,1864,1430,2645
VAIPE_P_49_4.jpg,107,0.8,2665,1378,3240,1939
VAIPE_P_49_4.jpg,107,0.8,1484,1087,2293,1502
VAIPE_P_49_4.jpg,107,0.8,929,270,1818,861
VAIPE_P_49_4.jpg,107,0.8,2423,490,3357,1091
VAIPE_P_49_4.jpg,107,0.8,1810,1939,2631,2423
VAIPE_P_49_5.jpg,107,0.8,1154,71,1691,1198
VAIPE_P_49_5.jpg,107,0.8,2560,266,3235,929
VAIPE_P_49_5.jpg,107,0.8,1628,2106,2846,2969
VAIPE_P_49_5.jpg,107,0.8,1917,1236,2893,1766
VAIPE_P_50_0.jpg,61,0.9994109869003296,1054,2091,1466,3017
VAIPE_P_50_0.jpg,59,0.9992153644561768,1202,1683,1589,2058
VAIPE_P_50_0.jpg,59,0.999718427658081,768,2081,1132,2445
VAIPE_P_50_1.jpg,61,0.9997054934501648,997,1742,1824,2352
VAIPE_P_50_1.jpg,59,0.9998013973236084,1746,2127,2118,2484
VAIPE_P_50_1.jpg,59,0.999364972114563,1523,2353,1892,2717
VAIPE_P_50_2.jpg,59,0.9982528686523438,1319,1937,1673,2270
VAIPE_P_50_2.jpg,61,0.9996515512466431,1043,1609,1968,1980
VAIPE_P_50_2.jpg,59,0.9995428323745728,1031,2046,1386,2399
VAIPE_P_50_3.jpg,61,0.999300479888916,1598,907,2019,1845
VAIPE_P_50_3.jpg,59,0.9997475147247314,978,2084,1385,2478
VAIPE_P_50_3.jpg,59,0.9994009733200073,729,2333,1136,2732
VAIPE_P_50_4.jpg,63,0.8171277642250061,1172,672,1693,1175
VAIPE_P_50_4.jpg,107,0.8,1781,1158,2479,1796
VAIPE_P_50_4.jpg,107,0.8,1970,223,2609,996
VAIPE_P_50_4.jpg,107,0.8,3027,1541,3837,2330
VAIPE_P_50_4.jpg,107,0.8,2597,698,3466,1642
VAIPE_P_50_4.jpg,107,0.8,1698,2140,2751,2933
VAIPE_P_50_5.jpg,107,0.8,989,736,1770,1299
VAIPE_P_50_5.jpg,59,0.5031563639640808,1761,1329,2186,1770
VAIPE_P_50_5.jpg,107,0.8,1424,2291,2201,2862
VAIPE_P_50_5.jpg,63,0.6493608951568604,2022,333,2435,758
VAIPE_P_50_5.jpg,107,0.8,2521,1139,2931,1563
VAIPE_P_50_5.jpg,107,0.8,2311,1896,2720,2319
VAIPE_P_50_6.jpg,107,0.8,1820,851,2227,1189
VAIPE_P_50_6.jpg,107,0.8,2228,955,2590,1319
VAIPE_P_50_6.jpg,107,0.8,1212,835,1566,1417
VAIPE_P_50_6.jpg,107,0.8,2437,897,2821,1490
VAIPE_P_50_6.jpg,107,0.8,1371,1311,2280,1801
VAIPE_P_50_6.jpg,107,0.8,1662,1061,2068,1420
VAIPE_P_51_0.jpg,10,0.9998059868812561,1906,2003,2288,2528
VAIPE_P_51_0.jpg,10,0.9995126724243164,2150,1728,2425,2261
VAIPE_P_51_0.jpg,99,0.8165690898895264,1970,1606,2196,2060
VAIPE_P_51_0.jpg,103,0.9971488118171692,2101,1391,2437,1706
VAIPE_P_51_1.jpg,10,0.9993788003921509,666,1613,1243,2336
VAIPE_P_51_1.jpg,10,0.9995817542076111,1019,1073,1458,1834
VAIPE_P_51_1.jpg,89,0.9991591572761536,1238,1306,1673,1969
VAIPE_P_51_1.jpg,103,0.996105432510376,1510,1580,1919,2095
VAIPE_P_51_2.jpg,10,0.9995923042297363,613,1920,1465,2358
VAIPE_P_51_2.jpg,10,0.9995966553688049,1295,1569,2150,1966
VAIPE_P_51_2.jpg,89,0.9979251027107239,1341,2075,2085,2421
VAIPE_P_51_2.jpg,103,0.9971344470977783,1221,2570,1796,3037
VAIPE_P_51_3.jpg,10,0.9996315240859985,786,1862,1159,2731
VAIPE_P_51_3.jpg,10,0.9997718334197998,452,2147,866,3107
VAIPE_P_51_3.jpg,89,0.9997954368591309,1089,2101,1772,2503
VAIPE_P_51_3.jpg,103,0.9973862171173096,126,2890,682,3565
VAIPE_P_51_4.jpg,107,0.8,1828,451,2315,949
VAIPE_P_51_4.jpg,107,0.8,2014,2390,2426,2822
VAIPE_P_51_4.jpg,107,0.8,2163,1649,2667,2150
VAIPE_P_51_4.jpg,99,0.9112223982810974,2941,1327,3936,2280
VAIPE_P_51_4.jpg,107,0.8,1058,1171,1787,2054
VAIPE_P_51_4.jpg,107,0.8,2318,1012,2728,1417
VAIPE_P_51_5.jpg,107,0.8,1764,2086,2525,2834
VAIPE_P_51_5.jpg,107,0.8,1593,612,2442,1656
VAIPE_P_51_5.jpg,107,0.8,2364,130,3062,830
VAIPE_P_51_5.jpg,91,0.8055403232574463,2896,1456,3797,2040
VAIPE_P_51_5.jpg,107,0.8,1821,57,2281,550
VAIPE_P_51_5.jpg,107,0.8,772,1118,1271,1611
VAIPE_P_52_0.jpg,10,0.9996474981307983,548,2714,1422,3282
VAIPE_P_52_0.jpg,10,0.999508261680603,920,1766,1758,2208
VAIPE_P_52_0.jpg,89,0.999401867389679,1475,2142,2229,2518
VAIPE_P_52_0.jpg,29,0.9976198673248291,1246,2412,1695,2716
VAIPE_P_52_0.jpg,29,0.9505211710929871,577,2095,1053,2348
VAIPE_P_52_1.jpg,10,0.9994866847991943,551,2176,991,3206
VAIPE_P_52_1.jpg,89,0.9865400791168213,911,2318,1331,3193
VAIPE_P_52_1.jpg,10,0.999453067779541,1271,1697,2277,2130
VAIPE_P_52_1.jpg,29,0.9979312419891357,1274,2032,1532,2529
VAIPE_P_52_1.jpg,29,0.998145341873169,1678,1367,2153,1757
VAIPE_P_52_2.jpg,10,0.999488890171051,1050,2059,1680,2646
VAIPE_P_52_2.jpg,89,0.999430775642395,1490,1533,2086,2017
VAIPE_P_52_2.jpg,10,0.9995715618133545,662,2291,1284,2908
VAIPE_P_52_2.jpg,29,0.9961839914321899,1698,2002,2061,2311
VAIPE_P_52_2.jpg,29,0.9972167015075684,806,1715,1185,2011
VAIPE_P_52_3.jpg,10,0.9996103048324585,1403,1910,1857,2654
VAIPE_P_52_3.jpg,10,0.9997639656066895,689,2271,1436,2743
VAIPE_P_52_3.jpg,89,0.9989155530929565,1460,1477,2113,1841
VAIPE_P_52_3.jpg,29,0.9834434390068054,676,1755,1076,1978
VAIPE_P_52_3.jpg,29,0.9353209733963013,2036,1871,2242,2274
VAIPE_P_52_4.jpg,107,0.8,1502,859,2212,1581
VAIPE_P_52_4.jpg,99,0.8724381327629089,1540,2025,2623,2737
VAIPE_P_52_4.jpg,107,0.8,2624,1409,3213,1980
VAIPE_P_52_4.jpg,107,0.8,1994,122,2394,569
VAIPE_P_52_4.jpg,107,0.8,2752,339,3163,774
VAIPE_P_52_5.jpg,107,0.8,2902,1107,3467,1647
VAIPE_P_52_5.jpg,107,0.8,1700,115,2595,841
VAIPE_P_52_5.jpg,107,0.8,2386,1770,2958,2785
VAIPE_P_52_5.jpg,107,0.8,3023,702,3313,991
VAIPE_P_52_5.jpg,107,0.8,3253,364,3575,678
VAIPE_P_52_5.jpg,107,0.8,2084,928,2404,1267
VAIPE_P_52_6.jpg,107,0.8,701,1204,1175,1818
VAIPE_P_52_6.jpg,107,0.8,820,686,1381,1200
VAIPE_P_52_6.jpg,89,0.9721769690513611,759,382,1457,748
VAIPE_P_52_6.jpg,107,0.8,458,899,888,1409
VAIPE_P_52_6.jpg,107,0.8,675,1702,1203,2276
VAIPE_P_53_0.jpg,107,0.8,439,824,504,889
VAIPE_P_53_1.jpg,107,0.8,384,155,566,374
VAIPE_P_53_2.jpg,107,0.8,298,976,398,1076
VAIPE_P_53_3.jpg,15,0.9877667427062988,323,597,451,782
VAIPE_P_53_4.jpg,107,0.8,338,278,478,413
VAIPE_P_53_5.jpg,107,0.8,606,402,742,537
VAIPE_P_53_6.jpg,15,0.9919955730438232,214,746,425,896
VAIPE_P_53_7.jpg,15,0.9931735992431641,419,713,539,848
VAIPE_P_53_8.jpg,15,0.9545544385910034,360,715,491,930
VAIPE_P_53_9.jpg,107,0.8,605,415,734,548
VAIPE_P_53_10.jpg,15,0.9814374446868896,340,658,500,752
VAIPE_P_53_11.jpg,15,0.9881188273429871,169,436,403,627
VAIPE_P_53_12.jpg,107,0.8,872,343,1823,1128
VAIPE_P_53_12.jpg,107,0.8,2002,592,2713,1798
VAIPE_P_53_12.jpg,15,0.9913893938064575,2926,609,3632,1308
VAIPE_P_53_12.jpg,107,0.8,2023,2046,2539,2597
VAIPE_P_53_12.jpg,107,0.8,2733,1679,3261,2228
VAIPE_P_54_0.jpg,55,0.999107837677002,849,1546,1592,2278
VAIPE_P_54_0.jpg,37,0.9987576603889465,1748,2400,2316,2744
VAIPE_P_54_1.jpg,55,0.9967244863510132,1144,1569,1730,2149
VAIPE_P_54_1.jpg,37,0.9992896318435669,1363,1181,1725,1573
VAIPE_P_54_2.jpg,107,0.8,766,924,999,1312
VAIPE_P_54_2.jpg,107,0.8,325,733,637,1133
VAIPE_P_54_2.jpg,107,0.8,843,676,1046,869
VAIPE_P_54_2.jpg,107,0.8,732,140,1096,502
VAIPE_P_54_3.jpg,107,0.8,2412,1525,3031,2613
VAIPE_P_54_3.jpg,107,0.8,1970,360,2824,1119
VAIPE_P_54_3.jpg,107,0.8,1387,615,1726,955
VAIPE_P_54_3.jpg,53,0.7422204613685608,1320,2003,2065,2800
VAIPE_P_54_3.jpg,107,0.8,3206,1382,3595,1747
VAIPE_P_54_3.jpg,55,0.6554325819015503,3015,70,3425,506
VAIPE_P_54_4.jpg,107,0.8,729,2635,1143,3075
VAIPE_P_54_4.jpg,107,0.8,1259,2575,1535,3100
VAIPE_P_54_4.jpg,107,0.8,952,2385,1349,2788
VAIPE_P_54_4.jpg,55,0.7079588174819946,1509,1566,2137,2176
VAIPE_P_55_0.jpg,87,0.9975603818893433,994,2272,1817,2850
VAIPE_P_55_1.jpg,87,0.9968967437744141,756,2003,1385,2870
VAIPE_P_55_2.jpg,87,0.9978607892990112,973,1622,1411,2430
VAIPE_P_55_3.jpg,87,0.9985722899436951,1138,2136,1699,2790
VAIPE_P_55_4.jpg,87,0.9960778951644897,860,2195,1487,2961
VAIPE_P_55_5.jpg,87,0.997733473777771,657,2257,966,2787
VAIPE_P_55_6.jpg,107,0.8,190,618,421,841
VAIPE_P_55_6.jpg,107,0.8,230,754,559,1014
VAIPE_P_55_6.jpg,107,0.8,438,786,694,1099
VAIPE_P_55_6.jpg,107,0.8,480,459,718,653
VAIPE_P_55_6.jpg,107,0.8,321,526,560,699
VAIPE_P_55_7.jpg,107,0.8,818,797,1184,1012
VAIPE_P_55_7.jpg,107,0.8,640,312,880,759
VAIPE_P_55_8.jpg,107,0.8,1627,2042,2302,2618
VAIPE_P_55_8.jpg,107,0.8,1714,1403,2178,1883
VAIPE_P_55_8.jpg,107,0.8,1863,241,2276,910
VAIPE_P_55_8.jpg,107,0.8,2451,1771,3159,2292
VAIPE_P_55_8.jpg,107,0.8,2622,905,3102,1380
VAIPE_P_55_8.jpg,107,0.8,951,778,1670,1462
VAIPE_P_56_0.jpg,56,0.9992371201515198,1307,1588,1711,2025
VAIPE_P_56_1.jpg,56,0.9975254535675049,1124,1722,1676,2259
VAIPE_P_56_2.jpg,56,0.9941879510879517,1493,1990,2023,2402
VAIPE_P_56_2.jpg,37,0.9979362487792969,1024,2062,1287,2303
VAIPE_P_56_3.jpg,56,0.9972333908081055,1206,1512,1848,1935
VAIPE_P_56_3.jpg,37,0.9874193668365479,1038,2152,1340,2485
VAIPE_P_57_0.jpg,56,0.9983118176460266,1347,1714,1683,2262
VAIPE_P_57_1.jpg,56,0.9984192848205566,908,1777,1537,2207
VAIPE_P_57_1.jpg,37,0.9847063422203064,1304,2547,1556,2894
VAIPE_P_57_2.jpg,56,0.9859901070594788,1256,1646,1645,2303
VAIPE_P_57_3.jpg,107,0.8,348,2111,1118,2699
VAIPE_P_57_3.jpg,107,0.8,1034,1866,1508,2799
VAIPE_P_57_3.jpg,107,0.8,771,2679,1113,3002
VAIPE_P_57_3.jpg,107,0.8,1492,1237,1780,1806
VAIPE_P_57_3.jpg,107,0.8,1760,1553,2085,1888
VAIPE_P_57_4.jpg,107,0.8,424,747,528,804
VAIPE_P_57_4.jpg,107,0.8,410,830,483,905
VAIPE_P_57_5.jpg,37,0.8310127258300781,1854,885,2590,1842
VAIPE_P_57_5.jpg,107,0.8,2726,157,3821,1184
VAIPE_P_57_5.jpg,107,0.8,1209,1786,2029,2951
VAIPE_P_57_5.jpg,107,0.8,1027,4,1623,797
VAIPE_P_58_0.jpg,69,0.9922230243682861,309,684,626,843
VAIPE_P_58_0.jpg,69,0.9917947053909302,443,808,770,935
VAIPE_P_58_1.jpg,69,0.9956955313682556,279,0,459,252
VAIPE_P_58_1.jpg,69,0.9921329021453857,409,166,672,298
VAIPE_P_58_1.jpg,46,0.996342122554779,517,409,607,496
