image_name,confidence_score,x_min,y_min,x_max,y_max,candidate
20220830_180338_2.jpg,0.918429970741272,1806,1405,2165,1767,"[{36.0: 0.8803938627243042, 51.0: 0.8520576357841492, 54.0: 0.5546403527259827, 78.0: 0.5879384279251099}]"
20220830_180338_3.jpg,0.9167956709861756,1418,1653,1673,1911,"[{5.0: 0.5409243106842041, 7.0: 0.7083128690719604, 28.0: 0.5313847064971924, 47.0: 0.5362745523452759, 59.0: 0.5157409906387329, 63.0: 0.5266592502593994, 70.0: 0.5202873945236206}]"
20220830_180338_4.jpg,0.9149289131164552,1172,1516,1476,1813,"[{36.0: 0.7374993562698364, 51.0: 0.6703527569770813, 78.0: 0.5040265321731567}]"
20220830_180338_5.jpg,0.9122912883758544,1405,939,1680,1206,[]
20220830_180348_0.jpg,0.9330047965049744,1136,1621,1402,1881,"[{36.0: 0.811229944229126, 51.0: 0.8847627639770508}]"
20220830_180348_1.jpg,0.9300163388252258,1306,988,1687,1364,"[{36.0: 0.9549790620803833, 51.0: 0.9649766683578491, 78.0: 0.5108402967453003}]"
20220830_180348_2.jpg,0.924174666404724,1835,1291,2206,1655,"[{36.0: 0.891921877861023, 51.0: 0.8853128552436829, 78.0: 0.5402030944824219}]"
20220830_180348_3.jpg,0.9200349450111388,1248,1330,1557,1619,"[{36.0: 0.7851293087005615, 51.0: 0.7472370862960815}]"
20220830_180348_4.jpg,0.866034746170044,1675,1068,1945,1345,[]
20220830_180348_5.jpg,0.8653272390365601,1389,1438,1835,1982,[{17.0: 0.8849360942840576}]
20220830_180306_0.jpg,0.941871702671051,623,892,1158,1379,"[{36.0: 0.9490858316421509, 51.0: 0.9918681979179382}]"
20220830_180306_1.jpg,0.9323669672012328,725,1353,1103,2226,[{17.0: 0.88836669921875}]
20220830_180306_2.jpg,0.8947466611862183,1303,1277,1733,1794,"[{36.0: 0.8616786003112793, 51.0: 0.8200531005859375, 54.0: 0.5209881067276001, 78.0: 0.523185670375824}]"
20220830_180306_3.jpg,0.8941716551780701,428,1124,831,1536,[]
20220830_180306_4.jpg,0.8941448926925659,1386,959,1776,1310,[{11.0: 0.5470101833343506}]
20220830_180306_5.jpg,0.8370088338851929,1600,1257,1928,1625,[]
IMG_8499_0.jpg,0.8960351943969727,1569,999,2005,1436,"[{39.0: 0.8068857192993164, 40.0: 0.9824591279029846}]"
IMG_8499_1.jpg,0.8954084515571594,1064,845,1567,1330,[{65.0: 0.9750878810882568}]
IMG_8499_2.jpg,0.895399808883667,1127,1303,1613,1791,[{65.0: 0.9837092161178589}]
IMG_8499_3.jpg,0.8909271359443665,2067,1676,2532,2121,[{29.0: 0.9686977863311768}]
IMG_8499_4.jpg,0.8707227110862732,1866,1557,2257,1947,"[{5.0: 0.5001536011695862, 47.0: 0.7367052435874939, 59.0: 0.642738938331604, 80.0: 0.5006088018417358}]"
IMG_8500_0.jpg,0.9233974814414978,2154,1270,2529,1650,"[{5.0: 0.8293331861495972, 59.0: 0.8816394805908203, 73.0: 0.7610891461372375}]"
IMG_8500_1.jpg,0.9156897068023682,1601,1281,2094,1776,[{65.0: 0.9647164344787598}]
IMG_8500_2.jpg,0.9050996899604796,1504,1897,2017,2414,[{65.0: 0.974876880645752}]
IMG_8500_3.jpg,0.8922916054725647,1935,891,2367,1316,"[{39.0: 0.80866539478302, 40.0: 0.9828667640686035}]"
IMG_8500_4.jpg,0.8884808421134949,2362,877,2850,1300,[{29.0: 0.9867426156997681}]
IMG_8497_0.jpg,0.9065381288528442,1255,1273,1698,1721,[{65.0: 0.9768317937850952}]
IMG_8497_1.jpg,0.8972262740135193,1566,601,2054,1107,[{65.0: 0.9738595485687256}]
IMG_8497_2.jpg,0.8960962891578674,1763,1489,2112,1847,"[{5.0: 0.5234187841415405, 59.0: 0.5087910294532776, 70.0: 0.6352822780609131}]"
IMG_8497_3.jpg,0.8793379664421082,886,1781,1348,2214,[{29.0: 0.9851800203323364}]
IMG_8497_4.jpg,0.8224143385887146,1619,1162,2013,1540,"[{39.0: 0.7973508834838867, 40.0: 0.9815623760223389}]"
IMG_8498_0.jpg,0.9226937890052797,1172,1653,1654,2132,[{65.0: 0.9847205877304077}]
IMG_8498_1.jpg,0.902121901512146,1102,959,1578,1471,[{65.0: 0.9796951413154602}]
IMG_8498_2.jpg,0.8944759368896484,1112,2156,1503,2533,"[{45.0: 0.5341874361038208, 47.0: 0.7134711146354675, 59.0: 0.5980531573295593, 80.0: 0.601790189743042}]"
IMG_8498_3.jpg,0.8913404941558838,1380,2527,1904,2824,[{29.0: 0.9698745012283325}]
IMG_8498_4.jpg,0.8906049728393555,1435,710,1876,1142,"[{39.0: 0.8086588382720947, 40.0: 0.9823318719863892}]"
IMG_9725_0.jpg,0.9256684184074402,1294,351,1778,1009,"[{25.0: 0.945136547088623, 26.0: 0.9866154193878174}]"
IMG_9725_1.jpg,0.91648268699646,2679,599,3036,1290,"[{25.0: 0.9533946514129639, 26.0: 0.9837520122528076}]"
IMG_9725_2.jpg,0.915762424468994,1378,777,1825,1383,[{10.0: 0.9899755120277405}]
IMG_9725_3.jpg,0.9151050448417664,2075,477,2510,1133,[{10.0: 0.9924306273460388}]
IMG_9725_4.jpg,0.9151050448417664,1028,224,1528,925,[{43.0: 0.990410327911377}]
IMG_9725_5.jpg,0.9117129445075988,2146,1516,2807,1853,[{105.0: 0.9624322652816772}]
IMG_9725_6.jpg,0.9110623002052308,1694,449,2200,938,"[{3.0: 0.5415509939193726, 42.0: 0.5184111595153809, 89.0: 0.9929757118225098, 90.0: 0.9866995215415955, 91.0: 0.9429752826690674, 99.0: 0.8995158076286316}]"
IMG_9725_7.jpg,0.9098256826400756,2124,946,2681,1368,"[{3.0: 0.5474331378936768, 42.0: 0.5271172523498535, 89.0: 0.9931110143661499, 90.0: 0.9850866794586182, 91.0: 0.9436318874359131, 99.0: 0.9028103947639465}]"
IMG_9725_8.jpg,0.8803847432136536,1689,1695,2308,2135,[{105.0: 0.9584357738494873}]
IMG_9724_0.jpg,0.947529137134552,1127,520,1819,1175,[{43.0: 0.9837968349456787}]
IMG_9724_1.jpg,0.938530683517456,1411,647,2053,1301,"[{25.0: 0.9396384358406067, 26.0: 0.9851155281066895}]"
IMG_9724_2.jpg,0.929098904132843,1809,1363,2167,2102,[{10.0: 0.9934054017066956}]
IMG_9724_3.jpg,0.9255691170692444,2809,968,3242,1727,"[{25.0: 0.9516321420669556, 26.0: 0.982419490814209}]"
IMG_9724_4.jpg,0.9177714586257936,2060,1467,2406,2091,"[{3.0: 0.5898406505584717, 42.0: 0.5092722773551941, 89.0: 0.9887398481369019, 90.0: 0.9805128574371338, 91.0: 0.9504620432853699, 99.0: 0.9237648248672485}]"
IMG_9724_5.jpg,0.91734379529953,1847,930,2324,1486,"[{3.0: 0.5584277510643005, 42.0: 0.5270432829856873, 89.0: 0.9761365652084351, 90.0: 0.962310791015625, 91.0: 0.9356570243835449, 99.0: 0.9012123346328735}]"
IMG_9724_6.jpg,0.9148557782173156,2039,1983,2767,2385,[{105.0: 0.9707949161529541}]
IMG_9724_7.jpg,0.9145703911781312,2500,1440,3200,1971,[{105.0: 0.9755783081054688}]
IMG_9724_8.jpg,0.8774251341819763,1446,1082,1964,1729,[{10.0: 0.9913851022720337}]
IMG_9728_0.jpg,0.9279720187187196,2007,443,2531,975,"[{3.0: 0.5388131141662598, 42.0: 0.5415871143341064, 89.0: 0.9880251884460449, 90.0: 0.9739127159118652, 91.0: 0.9348365068435669, 99.0: 0.8923335671424866}]"
IMG_9728_1.jpg,0.9208569526672364,2142,1567,2789,2179,"[{25.0: 0.9313347339630127, 26.0: 0.9881027340888977}]"
IMG_9728_2.jpg,0.9205254912376404,1933,974,2401,1660,[{105.0: 0.844073474407196}]
IMG_9728_3.jpg,0.918980360031128,2241,804,2669,1545,"[{25.0: 0.9292010068893433, 26.0: 0.9778562784194946}]"
IMG_9728_4.jpg,0.9116405248641968,1501,548,1920,1305,[{105.0: 0.8514670133590698}]
IMG_9728_5.jpg,0.910044491291046,2499,395,2902,1126,[{10.0: 0.993882417678833}]
IMG_9728_6.jpg,0.9005257487297058,1540,1716,2290,2154,[{43.0: 0.9845407009124756}]
IMG_9728_7.jpg,0.9001868367195129,2589,1006,2978,1615,"[{3.0: 0.5561660528182983, 42.0: 0.5172240138053894, 89.0: 0.9923961162567139, 90.0: 0.979554295539856, 91.0: 0.9525344967842102, 99.0: 0.9000263810157776}]"
IMG_9728_8.jpg,0.8978450894355774,1431,1474,2184,1804,"[{10.0: 0.9874085187911987, 93.0: 0.5088101625442505}]"
IMG_9726_0.jpg,0.9271657466888428,2006,563,2429,1186,[{10.0: 0.9830144643783569}]
IMG_9726_1.jpg,0.9162841439247132,1267,419,1722,1056,"[{25.0: 0.9393064975738525, 26.0: 0.9822190999984741}]"
IMG_9726_2.jpg,0.9068466424942015,1025,284,1493,965,[{43.0: 0.9779177904129028}]
IMG_9726_3.jpg,0.906126856803894,2567,677,2902,1339,"[{25.0: 0.9437875747680664, 26.0: 0.9770519733428955}]"
IMG_9726_4.jpg,0.9031434655189514,2060,1539,2681,1867,[{105.0: 0.9563277363777161}]
IMG_9726_5.jpg,0.9017024040222168,1343,830,1773,1403,[{10.0: 0.9855718612670898}]
IMG_9726_6.jpg,0.8935447335243225,1669,1722,2218,2138,[{105.0: 0.9546341896057129}]
IMG_9726_7.jpg,0.89027339220047,1650,518,2121,995,"[{42.0: 0.5372476577758789, 89.0: 0.850005030632019, 90.0: 0.8198144435882568, 91.0: 0.7982200384140015, 99.0: 0.7489073276519775}]"
IMG_9726_8.jpg,0.8481388688087463,2050,1011,2573,1409,"[{3.0: 0.5431029200553894, 42.0: 0.5462477207183838, 89.0: 0.9395507574081421, 90.0: 0.9222914576530457, 91.0: 0.9024109840393066, 99.0: 0.8813804388046265}]"
IMG_20220830_202312_0.jpg,0.9186214804649352,1990,1408,2885,1798,"[{25.0: 0.9544411301612854, 26.0: 0.9871543645858765}]"
IMG_20220830_202312_1.jpg,0.915762424468994,1615,696,2314,1339,[{101.0: 0.9569495916366577}]
IMG_20220830_202312_2.jpg,0.9050996899604796,2146,1134,3044,1496,"[{25.0: 0.9578341245651245, 26.0: 0.9851254820823669}]"
IMG_20220830_202312_3.jpg,0.9046334624290466,2670,1579,3172,2137,"[{64.0: 0.5436432361602783, 71.0: 0.867595911026001, 97.0: 0.9442092180252075}]"
IMG_20220830_202312_4.jpg,0.8947466611862183,3169,1746,3523,2096,"[{5.0: 0.8061034679412842, 7.0: 0.9775246977806091, 28.0: 0.8957946300506592, 46.0: 0.6360777616500854, 47.0: 0.86864173412323, 59.0: 0.7915036678314209, 63.0: 0.8200358152389526, 70.0: 0.7311155200004578}]"
IMG_20220830_202312_5.jpg,0.8884808421134949,3008,1339,3348,1674,"[{5.0: 0.8304980993270874, 7.0: 0.9605815410614014, 28.0: 0.8701401352882385, 46.0: 0.6402369141578674, 47.0: 0.8568481802940369, 59.0: 0.8001223206520081, 63.0: 0.7970201969146729, 70.0: 0.7486225962638855}]"
IMG_20220830_202306_0.jpg,0.931304097175598,2003,1402,2510,2181,"[{25.0: 0.9525476098060608, 26.0: 0.9864951372146606}]"
IMG_20220830_202306_1.jpg,0.9162444472312928,2360,1582,2794,2144,"[{71.0: 0.8850854635238647, 97.0: 0.978162407875061}]"
IMG_20220830_202306_2.jpg,0.9073808193206788,1574,1085,2303,1597,[{101.0: 0.9439969062805176}]
IMG_20220830_202306_3.jpg,0.903885006904602,2850,1075,3211,1417,"[{5.0: 0.8093650341033936, 7.0: 0.9716036319732666, 28.0: 0.9183422327041626, 46.0: 0.6350488662719727, 47.0: 0.8785322904586792, 59.0: 0.7957942485809326, 63.0: 0.832451581954956, 70.0: 0.7270809412002563}]"
IMG_20220830_202306_4.jpg,0.9002012610435486,1361,1515,2186,1964,"[{25.0: 0.948574423789978, 26.0: 0.9897459745407104}]"
IMG_20220830_202306_5.jpg,0.8887799382209778,2928,1503,3264,1823,"[{5.0: 0.822126030921936, 7.0: 0.9748142957687378, 28.0: 0.9247884750366211, 46.0: 0.6342452764511108, 47.0: 0.8722842931747437, 59.0: 0.7992215752601624, 63.0: 0.8250325322151184, 70.0: 0.7161737680435181}]"
IMG_20220830_202300_0.jpg,0.9197295904159546,1481,1200,2260,1674,[{101.0: 0.9439204335212708}]
IMG_20220830_202300_1.jpg,0.912390410900116,2295,1056,2884,1505,"[{71.0: 0.8522520065307617, 97.0: 0.937646746635437}]"
IMG_20220830_202300_2.jpg,0.9087695479393004,2734,1297,3101,1633,"[{5.0: 0.8153228759765625, 7.0: 0.9647640585899353, 28.0: 0.8802211284637451, 46.0: 0.6209510564804077, 47.0: 0.8754680752754211, 59.0: 0.8022158145904541, 63.0: 0.808224081993103, 70.0: 0.7300947904586792}]"
IMG_20220830_202300_3.jpg,0.9048543572425842,1204,1415,1892,2239,"[{25.0: 0.9547905325889587, 26.0: 0.9924014806747437}]"
IMG_20220830_202300_4.jpg,0.9016692638397216,1894,1468,2797,1880,"[{25.0: 0.9561766386032104, 26.0: 0.9887911081314087}]"
IMG_20220830_202300_5.jpg,0.9000534415245056,2732,946,3094,1298,"[{5.0: 0.8316870331764221, 7.0: 0.9527032375335693, 28.0: 0.8603042364120483, 46.0: 0.6528083682060242, 47.0: 0.8473453521728516, 59.0: 0.8398950099945068, 63.0: 0.8085837364196777, 70.0: 0.7279213666915894}]"
IMG_20220830_202317_0.jpg,0.9351080060005188,1279,1649,1980,2558,"[{25.0: 0.9607515335083008, 26.0: 0.9905039668083191}]"
IMG_20220830_202317_1.jpg,0.9289023876190186,1001,2337,1559,3216,[{101.0: 0.971053957939148}]
IMG_20220830_202317_2.jpg,0.924536108970642,1841,2580,2325,3293,"[{71.0: 0.858898937702179, 97.0: 0.9401705265045166}]"
IMG_20220830_202317_3.jpg,0.8975414037704468,68,2660,1102,3134,"[{25.0: 0.9541190266609192, 26.0: 0.9869586229324341}]"
IMG_20220830_202317_4.jpg,0.8855928182601929,1132,2040,1486,2390,"[{5.0: 0.7848305702209473, 7.0: 0.9587573409080505, 28.0: 0.8207129240036011, 46.0: 0.6340957880020142, 47.0: 0.8486734628677368, 59.0: 0.768818199634552, 63.0: 0.7891067266464233, 70.0: 0.7744596004486084}]"
IMG_20220830_202317_5.jpg,0.8818913698196411,1444,925,1807,1290,"[{5.0: 0.7861101627349854, 7.0: 0.9676126837730408, 28.0: 0.8386531472206116, 46.0: 0.6477485299110413, 47.0: 0.8331798315048218, 59.0: 0.7676950693130493, 63.0: 0.8158721923828125, 70.0: 0.7471606135368347}]"
IMG_20220830_202326_0.jpg,0.926197111606598,1121,1634,1613,2494,"[{25.0: 0.9641573429107666, 26.0: 0.9909132719039917}]"
IMG_20220830_202326_1.jpg,0.9221299886703492,779,2306,1552,2846,[{101.0: 0.9572218656539917}]
IMG_20220830_202326_2.jpg,0.9130086898803712,1504,1835,2382,2254,"[{25.0: 0.9599435329437256, 26.0: 0.9929345846176147}]"
IMG_20220830_202326_3.jpg,0.9116405248641968,1472,2350,1919,2972,"[{71.0: 0.8809046745300293, 97.0: 0.9712655544281006}]"
IMG_20220830_202326_4.jpg,0.8854783773422241,969,2064,1292,2386,"[{5.0: 0.814159631729126, 7.0: 0.9812164902687073, 28.0: 0.8606287240982056, 46.0: 0.6154323816299438, 47.0: 0.8779131174087524, 59.0: 0.7912617921829224, 63.0: 0.815173864364624, 70.0: 0.7561362981796265}]"
IMG_20220830_202326_5.jpg,0.8773130774497986,1553,1280,1884,1606,"[{5.0: 0.7198234796524048, 7.0: 0.9050041437149048, 28.0: 0.7792156338691711, 46.0: 0.5919857621192932, 47.0: 0.8464063405990601, 59.0: 0.7359217405319214, 63.0: 0.7539746761322021, 70.0: 0.748465359210968}]"
20220830_193400_0.jpg,0.9050996899604796,294,1428,700,1961,"[{88.0: 0.6153504252433777, 99.0: 0.6593472361564636}]"
20220830_193400_1.jpg,0.903398096561432,845,1797,1129,2466,[{19.0: 0.9655147790908813}]
20220830_193400_2.jpg,0.902537167072296,585,1863,878,2546,[{19.0: 0.9647300243377686}]
20220830_193400_3.jpg,0.8922916054725647,1689,1814,2138,2359,[]
20220830_193410_0.jpg,0.933971107006073,663,2127,1360,2791,"[{27.0: 0.5597032904624939, 78.0: 0.5296391248703003, 90.0: 0.6156538724899292, 99.0: 0.517756462097168}]"
20220830_193410_1.jpg,0.9266021251678468,847,1854,1617,2568,[{19.0: 0.9728076457977295}]
20220830_193410_2.jpg,0.9236682057380676,1040,1630,1709,2208,"[{3.0: 0.6246091723442078, 88.0: 0.7953737378120422, 89.0: 0.5562079548835754, 90.0: 0.6145563125610352, 99.0: 0.9525840282440186}]"
20220830_193410_3.jpg,0.9082714319229126,1103,1328,1849,1958,[{19.0: 0.9755808115005493}]
20220830_193353_0.jpg,0.9164151549339294,1648,2184,1983,2911,[{19.0: 0.9268410801887512}]
20220830_193353_1.jpg,0.8933817148208618,756,2237,1133,2894,"[{88.0: 0.7046831846237183, 89.0: 0.6557698249816895, 99.0: 0.9153643846511841}]"
20220830_193353_2.jpg,0.8878048658370972,1056,781,1473,1422,[{19.0: 0.8090825080871582}]
20220830_193353_3.jpg,0.883463978767395,1690,1733,2325,2060,"[{88.0: 0.8856726884841919, 90.0: 0.5051664113998413, 99.0: 0.9837075471878052}]"
20220830_193356_0.jpg,0.913776397705078,1164,2144,1536,2923,[{19.0: 0.775585412979126}]
20220830_193356_1.jpg,0.8955148458480835,729,1511,1277,2098,"[{3.0: 0.5255571603775024, 89.0: 0.5922642946243286, 90.0: 0.78183913230896}]"
20220830_193356_2.jpg,0.8828167915344238,1842,1898,2433,2437,"[{88.0: 0.8807692527770996, 90.0: 0.5051448941230774, 99.0: 0.9892856478691101}]"
20220830_193356_3.jpg,0.8632439970970154,1386,1681,2158,2044,[{19.0: 0.9454262256622314}]
20220830_165646_0.jpg,0.942062497138977,775,1353,1441,1894,"[{25.0: 0.9425123333930969, 26.0: 0.9848482608795166}]"
20220830_165646_1.jpg,0.93543940782547,1045,1847,1543,2482,[{19.0: 0.9280693531036377}]
20220830_165646_2.jpg,0.93501079082489,357,1049,1046,1606,[{93.0: 0.7604547739028931}]
20220830_165646_3.jpg,0.9302204251289368,794,2142,1211,2564,"[{46.0: 0.7303792238235474, 54.0: 0.9863845109939575}]"
20220830_165646_4.jpg,0.9255691170692444,570,1494,999,2217,"[{25.0: 0.9444723129272461, 26.0: 0.9902211427688599}]"
20220830_165646_5.jpg,0.9145617485046388,1314,1741,1728,2164,"[{46.0: 0.7287548780441284, 54.0: 0.9749717712402344}]"
20220830_165646_6.jpg,0.8913050293922424,322,1623,642,1937,"[{39.0: 0.814395546913147, 40.0: 0.9776466488838196}]"
20220830_165651_0.jpg,0.937581479549408,506,1788,1173,2201,"[{25.0: 0.9261577725410461, 26.0: 0.9894137382507324}]"
20220830_165651_1.jpg,0.9332083463668824,1042,1157,1691,1615,"[{25.0: 0.9381914734840393, 26.0: 0.9842891097068787}]"
20220830_165651_2.jpg,0.9289023876190186,736,2084,1122,2465,"[{46.0: 0.727191686630249, 54.0: 0.9932165145874023}]"
20220830_165651_3.jpg,0.9271093010902404,917,1496,1594,1838,[{93.0: 0.9589348435401917}]
20220830_165651_4.jpg,0.921610951423645,1433,1743,1843,2137,"[{46.0: 0.7306395769119263, 54.0: 0.9866905212402344}]"
20220830_165651_5.jpg,0.9116405248641968,1079,1935,1697,2365,[{19.0: 0.9683294296264648}]
20220830_165651_6.jpg,0.8868222832679749,688,1584,985,1883,"[{39.0: 0.7986962199211121, 40.0: 0.9804719686508179}]"
20220830_165631_0.jpg,0.9427945613861084,1252,1276,1848,2061,"[{25.0: 0.9409554600715637, 26.0: 0.9858682155609131}]"
20220830_165631_1.jpg,0.940469205379486,1264,810,1778,1334,"[{46.0: 0.742847740650177, 54.0: 0.9799840450286865}]"
20220830_165631_2.jpg,0.9397183060646056,416,1385,825,2323,"[{25.0: 0.9396402835845947, 26.0: 0.9905992746353149}]"
20220830_165631_3.jpg,0.9388347864151,513,652,973,1219,"[{46.0: 0.7964629530906677, 54.0: 0.9072986245155334}]"
20220830_165631_4.jpg,0.9309485554695128,980,685,1344,1065,"[{39.0: 0.7307330369949341, 40.0: 0.9497560858726501}]"
20220830_165631_5.jpg,0.928883969783783,992,1060,1345,1956,[{93.0: 0.9066880941390991}]
20220830_165631_6.jpg,0.9235125184059144,690,1194,1069,2084,[{19.0: 0.9740186929702759}]
20220830_165639_0.jpg,0.9376644492149352,971,1906,1515,2729,[{93.0: 0.936251163482666}]
20220830_165639_1.jpg,0.93501079082489,713,1763,1253,2553,"[{25.0: 0.9421025514602661, 26.0: 0.9881837368011475}]"
20220830_165639_2.jpg,0.9274023175239564,703,684,1213,1209,"[{46.0: 0.7293409705162048, 54.0: 0.9402323961257935}]"
20220830_165639_3.jpg,0.926197111606598,1175,1542,1648,1980,"[{36.0: 0.6976291537284851, 46.0: 0.6700252890586853, 51.0: 0.5556102395057678, 54.0: 0.8115096688270569}]"
20220830_165639_4.jpg,0.9183349609375,315,1501,1119,2017,"[{25.0: 0.9421412348747253, 26.0: 0.9925854206085205}]"
20220830_165639_5.jpg,0.914755880832672,786,1159,1630,1543,[{19.0: 0.977290153503418}]
20220830_165639_6.jpg,0.8858322501182556,552,1871,900,2209,[]
20220830_165636_0.jpg,0.9467790126800536,828,1242,1273,1679,"[{46.0: 0.7213295698165894, 54.0: 0.9545252323150635}]"
20220830_165636_1.jpg,0.9451299905776978,841,1543,1579,2025,"[{25.0: 0.9362177848815918, 26.0: 0.9859768748283386}]"
20220830_165636_2.jpg,0.9436158537864684,638,585,1358,1128,"[{25.0: 0.9512321949005127, 26.0: 0.991086483001709}]"
20220830_165636_3.jpg,0.9414731860160828,1435,820,1793,1614,[{93.0: 0.919998049736023}]
20220830_165636_4.jpg,0.9399840235710144,1049,898,1484,1360,"[{46.0: 0.7568824291229248, 54.0: 0.9704993367195129}]"
20220830_165636_5.jpg,0.9323552250862122,257,1102,982,1687,[{19.0: 0.9845067858695984}]
20220830_165636_6.jpg,0.9189682006835938,1312,458,1637,782,"[{39.0: 0.586936354637146, 40.0: 0.8072322607040405}]"
IMG_8346_0.jpg,0.9228156208992004,1897,1842,2456,2360,"[{46.0: 0.5712050795555115, 54.0: 0.6116721630096436, 55.0: 0.6753180623054504}]"
IMG_8346_1.jpg,0.9026166796684264,1873,2319,2211,2649,"[{39.0: 0.819155216217041, 40.0: 0.9685357213020325}]"
IMG_8346_2.jpg,0.8999130725860596,1319,3039,1807,3546,[{100.0: 0.9589133262634277}]
IMG_8346_3.jpg,0.8673573136329651,1735,1622,2360,1910,[{93.0: 0.970119059085846}]
IMG_8341_0.jpg,0.9227736592292786,1579,2026,2206,2677,[{55.0: 0.9573323726654053}]
IMG_8341_1.jpg,0.9195985198020936,881,2200,1291,2890,[{93.0: 0.9417704343795776}]
IMG_8341_2.jpg,0.90400230884552,1070,1388,1642,1922,[{100.0: 0.9300100803375244}]
IMG_8341_3.jpg,0.8960962891578674,1129,2617,1506,3003,"[{39.0: 0.7947400212287903, 40.0: 0.9820771217346191}]"
IMG_8343_0.jpg,0.9178885221481324,1716,2806,1988,3080,"[{39.0: 0.7965785264968872, 40.0: 0.9809136390686035}]"
IMG_8343_1.jpg,0.8821569085121155,1753,2315,2009,2803,[{93.0: 0.9508970379829407}]
IMG_8343_2.jpg,0.8803818821907043,1360,1758,1723,2202,"[{36.0: 0.6466297507286072, 51.0: 0.595777153968811, 55.0: 0.5767669677734375}]"
IMG_8343_3.jpg,0.8709719777107239,1615,1893,1965,2256,[{100.0: 0.8958838582038879}]
IMG_8344_0.jpg,0.9063514471054076,1182,2716,1494,3339,[{93.0: 0.9523072242736816}]
IMG_8344_1.jpg,0.9024243354797364,1822,1672,2388,2182,"[{36.0: 0.9095392823219299, 51.0: 0.924323320388794, 78.0: 0.5339192748069763}]"
IMG_8344_2.jpg,0.8928679823875427,1564,2034,2023,2488,[{100.0: 0.9149468541145325}]
IMG_8344_3.jpg,0.8733819127082825,1455,2808,1793,3168,"[{39.0: 0.5763871669769287, 40.0: 0.531929075717926}]"
IMG_8342_0.jpg,0.931304097175598,1214,1819,1729,2416,[{93.0: 0.9327925443649292}]
IMG_8342_1.jpg,0.9302095174789428,1115,2750,1649,3287,[{100.0: 0.9458663463592529}]
IMG_8342_2.jpg,0.9269118905067444,1372,2263,1974,2872,[{7.0: 0.5141866207122803}]
IMG_8342_3.jpg,0.8711634278297424,1087,2434,1459,2811,"[{39.0: 0.7725585699081421, 40.0: 0.9676916003227234}]"
IMG_8347_0.jpg,0.9451299905776978,1931,2118,2466,2633,"[{36.0: 0.780087411403656, 51.0: 0.7164520025253296, 54.0: 0.6082454919815063, 55.0: 0.6889620423316956}]"
IMG_8347_1.jpg,0.918429970741272,1820,1494,2077,2056,[{93.0: 0.9582626819610596}]
IMG_8347_2.jpg,0.914405107498169,1424,1563,1859,1993,[{100.0: 0.9668499231338501}]
IMG_8347_3.jpg,0.8858322501182556,1292,2253,1622,2584,"[{39.0: 0.8189699649810791, 40.0: 0.9649973511695862}]"
IMG_8345_0.jpg,0.8854783773422241,1130,2167,1542,2568,"[{36.0: 0.725348174571991, 51.0: 0.6506456136703491, 54.0: 0.5204268097877502, 55.0: 0.6121828556060791}]"
IMG_8345_1.jpg,0.8635067343711853,704,2988,1176,3226,[{93.0: 0.94444739818573}]
IMG_8345_2.jpg,0.8592042922973633,181,2181,470,2467,[{40.0: 0.5764076709747314}]
IMG_8345_3.jpg,0.7127885222434998,2018,2526,2405,2912,[{100.0: 0.9594920873641968}]
IMG_9635_0.jpg,0.9087695479393004,1589,1960,1880,2253,[{95.0: 0.980792224407196}]
IMG_9635_1.jpg,0.8899008631706238,1757,1593,2068,1906,[{95.0: 0.97916579246521}]
IMG_9635_2.jpg,0.8897476196289062,1294,1908,1603,2221,[{64.0: 0.9894216060638428}]
IMG_9635_3.jpg,0.8547890186309814,1434,1631,1800,1985,"[{46.0: 0.7208007574081421, 54.0: 0.9708901643753052}]"
IMG_9634_0.jpg,0.9245855808258056,811,2862,1123,3161,"[{36.0: 0.5845637321472168, 51.0: 0.6790741682052612, 54.0: 0.6142909526824951}]"
IMG_9634_1.jpg,0.9063514471054076,841,2633,1136,2909,[{64.0: 0.9933160543441772}]
IMG_9634_2.jpg,0.8788558840751648,1131,2429,1382,2654,[{95.0: 0.9715378284454346}]
IMG_9634_3.jpg,0.8583303093910217,1258,2601,1505,2823,[{95.0: 0.9538272619247437}]
IMG_9631_0.jpg,0.8863208889961243,2095,2330,2393,2612,"[{46.0: 0.6379556655883789, 54.0: 0.8777458071708679}]"
IMG_9631_1.jpg,0.8600737452507019,1819,2781,2078,3033,[{95.0: 0.9690394401550293}]
IMG_9631_2.jpg,0.8554025888442993,1997,2553,2249,2800,[{64.0: 0.9764564037322998}]
IMG_9631_3.jpg,0.8465524315834045,1826,3040,2080,3284,[{95.0: 0.9572984576225281}]
IMG_9633_0.jpg,0.914005696773529,497,2287,874,2654,[{64.0: 0.9935367107391357}]
IMG_9633_1.jpg,0.9003300070762634,976,1876,1380,2270,"[{46.0: 0.7332770824432373, 54.0: 0.9616062641143799}]"
IMG_9633_2.jpg,0.8740150928497314,1213,2360,1531,2660,[{95.0: 0.9798502922058105}]
IMG_9633_3.jpg,0.8429904580116272,1081,2591,1422,2845,[{95.0: 0.9535714387893677}]
IMG_9632_0.jpg,0.8980918526649475,1193,1882,1491,2187,[{64.0: 0.9937968850135803}]
IMG_9632_1.jpg,0.8967652916908264,1474,2043,1828,2404,"[{46.0: 0.675245463848114, 54.0: 0.9064292907714844}]"
IMG_9632_2.jpg,0.8891929388046265,864,1838,1149,2138,[{95.0: 0.9783545732498169}]
